sirka,delka,nadmorska_vyska,max_teplota,extremni_srazky
0.0,0.46153846153846145,0.4216459977452086,0.35641025641025637,0
0.0,0.46153846153846145,0.4216459977452086,0.30512820512820515,0
0.0,0.46153846153846145,0.4216459977452086,0.6384615384615384,0
0.0,0.46153846153846145,0.4216459977452086,0.5256410256410257,0
0.0,0.46153846153846145,0.4216459977452086,0.6717948717948717,0
0.0,0.46153846153846145,0.4216459977452086,0.7461538461538461,0
0.0,0.46153846153846145,0.4216459977452086,0.7000000000000001,0
0.0,0.46153846153846145,0.4216459977452086,0.4512820512820513,1
0.0,0.46153846153846145,0.4216459977452086,0.2794871794871795,1
0.0,0.46153846153846145,0.4216459977452086,0.3282051282051282,1
0.0,0.46153846153846145,0.4216459977452086,0.43076923076923074,1
0.0,0.46153846153846145,0.4216459977452086,0.6461538461538462,0
0.0,0.46153846153846145,0.4216459977452086,0.558974358974359,0
0.0,0.46153846153846145,0.4216459977452086,0.2794871794871795,0
0.0,0.46153846153846145,0.4216459977452086,0.13076923076923078,0
0.0,0.5384615384615381,0.29875986471251414,0.1794871794871795,0
0.0,0.5384615384615381,0.29875986471251414,0.4025641025641026,0
0.0,0.5384615384615381,0.29875986471251414,0.30512820512820515,0
0.0,0.5384615384615381,0.29875986471251414,0.43846153846153846,0
0.0,0.5384615384615381,0.29875986471251414,0.24358974358974358,1
0.0,0.5384615384615381,0.29875986471251414,0.6333333333333333,0
0.0,0.5384615384615381,0.29875986471251414,0.7256410256410257,0
0.0,0.5384615384615381,0.29875986471251414,0.7666666666666666,0
0.0,0.5384615384615381,0.29875986471251414,0.7897435897435898,0
0.0,0.5384615384615381,0.29875986471251414,0.5794871794871794,1
0.0,0.5384615384615381,0.29875986471251414,0.8923076923076924,0
0.0,0.5384615384615381,0.29875986471251414,0.8153846153846154,0
0.0,0.5384615384615381,0.29875986471251414,0.6,0
0.0,0.5384615384615381,0.29875986471251414,0.45897435897435895,0
0.0,0.5384615384615381,0.29875986471251414,0.3128205128205128,0
0.0,0.5384615384615381,0.29875986471251414,0.44358974358974357,0
0.0,0.5384615384615381,0.29875986471251414,0.2897435897435897,1
0.0,0.5384615384615381,0.29875986471251414,0.12564102564102564,0
0.0,0.5384615384615381,0.29875986471251414,0.39487179487179486,0
0.0,0.5384615384615381,0.29875986471251414,0.47692307692307695,0
0.0,0.5384615384615381,0.29875986471251414,0.49743589743589745,0
0.0,0.5384615384615381,0.29875986471251414,0.3076923076923077,0
0.0,0.5384615384615381,0.29875986471251414,0.5153846153846153,0
0.0,0.5384615384615381,0.29875986471251414,0.6615384615384615,1
0.0,0.5384615384615381,0.29875986471251414,0.5205128205128204,0
0.0,0.5384615384615381,0.29875986471251414,0.6743589743589744,0
0.0,0.5384615384615381,0.29875986471251414,0.8769230769230769,0
0.0,0.5384615384615381,0.29875986471251414,0.7641025641025642,0
0.0,0.5384615384615381,0.29875986471251414,0.31794871794871793,1
0.0,0.5384615384615381,0.29875986471251414,0.4,1
0.0,0.5384615384615381,0.29875986471251414,0.6615384615384615,0
0.0,0.5384615384615381,0.29875986471251414,0.44871794871794873,0
0.0,0.5384615384615381,0.29875986471251414,0.22820512820512823,0
0.0,0.5384615384615381,0.29875986471251414,0.2512820512820513,0
0.0,0.5384615384615381,0.29875986471251414,0.15384615384615385,0
